id,item_id,item_code,created_at,updated_at
231,4649,TU1610R1-100Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
232,11738,TU1610R1-100-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
233,5258,TU1610R-100Z34,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
234,4615,TU1610R-100Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
235,4494,TU1610R-100Z1,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
236,19085,TU1610R-100-X214Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
237,11721,TU1610R-100-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
238,12856,TU1610R-100-X108Z1,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
239,4361,TU1610R-100,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
240,12056,TU1610PU2-33-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
241,20130,TU1610PU2-33-X101USZ2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
242,5291,TU1610PU2-20Z34,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
243,4648,TU1610PU2-20Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
244,5290,TU1610PU2-100Z34,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
245,4647,TU1610PU2-100Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
246,11737,TU1610PU2-100-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
247,12055,TU1610PU1-33-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
248,20129,TU1610PU1-33-X101USZ2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
249,5289,TU1610PU1-20Z34,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
250,4646,TU1610PU1-20Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
251,5288,TU1610PU1-100Z34,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
252,4645,TU1610PU1-100Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
253,11736,TU1610PU1-100-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
254,12054,TU1610P1-33-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
255,20128,TU1610P1-33-X101USZ2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
256,5287,TU1610P1-20Z34,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
257,4644,TU1610P1-20Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
258,5286,TU1610P1-100Z34,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
259,4643,TU1610P1-100Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
260,11735,TU1610P1-100-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
261,12053,TU1610GR2-33-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
262,20127,TU1610GR2-33-X101USZ2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
263,5285,TU1610GR2-20Z34,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
264,4642,TU1610GR2-20Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
265,5284,TU1610GR2-100Z34,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
266,4641,TU1610GR2-100Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
267,11734,TU1610GR2-100-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
268,12052,TU1610GR1-33-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
269,20126,TU1610GR1-33-X101USZ2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
270,5283,TU1610GR1-20Z34,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
271,4640,TU1610GR1-20Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
272,5282,TU1610GR1-100Z34,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
273,4639,TU1610GR1-100Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
274,11733,TU1610GR1-100-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
275,12051,TU1610G4-33-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
276,20125,TU1610G4-33-X101USZ2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
277,5281,TU1610G4-20Z34,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
278,4638,TU1610G4-20Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
279,5280,TU1610G4-100Z34,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
280,4637,TU1610G4-100Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
281,11732,TU1610G4-100-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
282,4635,TU1610G3-100Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
283,12039,TU1610G-33-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
284,12932,TU1610G-33-X108Z1,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
285,20113,TU1610G-33-X101USZ2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
286,19815,TU1610G-33-X101USZ1,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
287,12050,TU1610G3-33-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
288,20124,TU1610G3-33-X101USZ2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
289,5279,TU1610G3-20Z34,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
290,4636,TU1610G3-20Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
291,5272,TU1610BR1-100Z34,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
292,11731,TU1610G3-100-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
293,12049,TU1610G2-33-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
294,20123,TU1610G2-33-X101USZ2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
295,5277,TU1610G2-20Z34,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
296,4634,TU1610G2-20Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
297,5276,TU1610G2-100Z34,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
298,4633,TU1610G2-100Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
299,11730,TU1610G2-100-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
300,5257,TU1610G-20Z34,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
301,4614,TU1610G-20Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
302,4499,TU1610G-20Z1,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
303,18996,TU1610G-20-X214Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
304,4364,TU1610G-20,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
305,12048,TU1610G1-33-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
306,20122,TU1610G1-33-X101USZ2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
307,5275,TU1610G1-20Z34,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
308,4632,TU1610G1-20Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
309,5274,TU1610G1-100Z34,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
310,4631,TU1610G1-100Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
311,11729,TU1610G1-100-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
312,5256,TU1610G-100Z34,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
313,4613,TU1610G-100Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
314,4498,TU1610G-100Z1,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
315,19084,TU1610G-100-X214Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
316,11720,TU1610G-100-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
317,12855,TU1610G-100-X108Z1,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
318,4365,TU1610G-100,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
319,12036,TU1610C-33-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
320,20110,TU1610C-33-X101USZ2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
321,4608,TU1610C-20Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
322,18993,TU1610C-20-X214Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
323,4356,TU1610C-20,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
324,4607,TU1610C-100Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
325,19081,TU1610C-100-X214Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
326,11717,TU1610C-100-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
327,4357,TU1610C-100,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
328,12038,TU1610BU-33-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
329,12931,TU1610BU-33-X108Z1,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
330,20112,TU1610BU-33-X101USZ2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
331,19814,TU1610BU-33-X101USZ1,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
332,12046,TU1610BU3-33-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
333,20120,TU1610BU3-33-X101USZ2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
334,5271,TU1610BU3-20Z34,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
335,4628,TU1610BU3-20Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
336,5270,TU1610BU3-100Z34,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
337,4627,TU1610BU3-100Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
338,11727,TU1610BU3-100-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
339,12045,TU1610BU2-33-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
340,20119,TU1610BU2-33-X101USZ2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
341,5269,TU1610BU2-20Z34,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
342,4626,TU1610BU2-20Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
343,5268,TU1610BU2-100Z34,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
344,4625,TU1610BU2-100Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
345,11726,TU1610BU2-100-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
346,5255,TU1610BU-20Z34,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
347,4612,TU1610BU-20Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
348,4491,TU1610BU-20Z1,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
349,18995,TU1610BU-20-X214Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
350,4354,TU1610BU-20,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
351,12044,TU1610BU1-33-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
352,20118,TU1610BU1-33-X101USZ2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
353,5267,TU1610BU1-20Z34,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
354,4624,TU1610BU1-20Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
355,5266,TU1610BU1-100Z34,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
356,4623,TU1610BU1-100Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
357,11725,TU1610BU1-100-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
358,5254,TU1610BU-100Z34,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
359,4611,TU1610BU-100Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
360,4490,TU1610BU-100Z1,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
361,19083,TU1610BU-100-X214Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
362,11719,TU1610BU-100-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
363,12854,TU1610BU-100-X108Z1,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
364,4355,TU1610BU-100,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
365,12047,TU1610BR1-33-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
366,20121,TU1610BR1-33-X101USZ2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
367,5273,TU1610BR1-20Z34,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
368,4630,TU1610BR1-20Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
369,4629,TU1610BR1-100Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
370,11728,TU1610BR1-100-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
371,12037,TU1610B-33-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
372,12930,TU1610B-33-X108Z1,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
373,20111,TU1610B-33-X101USZ2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
374,19813,TU1610B-33-X101USZ1,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
375,9202,TU1610B-20Z9,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
376,9200,TU1610B-20Z8,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
377,9198,TU1610B-20Z7,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
378,9196,TU1610B-20Z6,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
379,9194,TU1610B-20Z5,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
380,5253,TU1610B-20Z34,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
381,4956,TU1610B-20Z33,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
382,9192,TU1610B-20Z3,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
383,4610,TU1610B-20Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
384,9610,TU1610B-20Z18,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
385,9608,TU1610B-20Z17,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
386,9606,TU1610B-20Z16,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
387,9604,TU1610B-20Z15,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
388,9602,TU1610B-20Z14,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
389,9600,TU1610B-20Z13,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
390,8181,TU1610B-20Z12,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
391,7177,TU1208YR2-33Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
392,9598,TU1610B-20Z11,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
393,9204,TU1610B-20Z10,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
394,4489,TU1610B-20Z1,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
395,18994,TU1610B-20-X214Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
396,4352,TU1610B-20,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
397,9201,TU1610B-100Z9,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
398,9199,TU1610B-100Z8,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
399,9197,TU1610B-100Z7,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
400,9195,TU1610B-100Z6,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
401,9193,TU1610B-100Z5,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
402,5252,TU1610B-100Z34,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
403,4955,TU1610B-100Z33,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
404,9191,TU1610B-100Z3,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
405,4609,TU1610B-100Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
406,9609,TU1610B-100Z18,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
407,9607,TU1610B-100Z17,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
408,9605,TU1610B-100Z16,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
409,9603,TU1610B-100Z15,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
410,9601,TU1610B-100Z14,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
411,9599,TU1610B-100Z13,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
412,8180,TU1610B-100Z12,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
413,9597,TU1610B-100Z11,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
414,9203,TU1610B-100Z10,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
415,4488,TU1610B-100Z1,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
416,19082,TU1610B-100-X214Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
417,11718,TU1610B-100-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
418,12853,TU1610B-100-X108Z1,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
419,4353,TU1610B-100,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
420,8013,TU1208YR-500Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
421,7564,TU1208YR-500Z1,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
422,11046,TU1208YR-500-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
423,12712,TU1208YR-500-X108Z1,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
424,7443,TU1208YR-500,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
425,6932,TU1208YR-33Z34,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
426,7156,TU1208YR-33Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
427,7009,TU1208YR-33Z1,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
428,11888,TU1208YR-33-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
429,12894,TU1208YR-33-X108Z1,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
430,19962,TU1208YR-33-X101USZ2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
431,19777,TU1208YR-33-X101USZ1,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
432,7048,TU1208YR-33,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
433,7723,TU1208YR-305Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
434,7494,TU1208YR-305Z1,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
435,10901,TU1208YR-305-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
436,12677,TU1208YR-305-X108Z1,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
437,7363,TU1208YR-305,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
438,8034,TU1208YR2-500Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
439,11045,TU1208YR2-500-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
440,6953,TU1208YR2-33Z34,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
441,11890,TU1208YR2-33-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
442,19964,TU1208YR2-33-X101USZ2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
443,7744,TU1208YR2-305Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
444,10900,TU1208YR2-305-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
445,5251,TU1208YR2-20Z34,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
446,3576,TU1208YR2-20Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
447,6743,TU1208YR2-153Z34,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
448,6460,TU1208YR2-153Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
449,10756,TU1208YR2-153-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
450,5250,TU1208YR2-100Z34,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
451,3575,TU1208YR2-100Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
452,10611,TU1208YR2-100-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
453,10147,TU1208YR2-100-X101USZ2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
454,5209,TU1208YR-20Z34,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
455,3534,TU1208YR-20Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
456,3285,TU1208YR-20Z1,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
457,18992,TU1208YR-20-X214Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
458,2554,TU1208YR-20,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
459,6722,TU1208YR-153Z34,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
460,6439,TU1208YR-153Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
461,6236,TU1208YR-153Z1,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
462,10755,TU1208YR-153-X108Z2,2024-08-21 13:53:12.349479 +00:00,2024-08-21 13:53:12.349479 +00:00
